Session,Book,Index,Item,Attribution,Mei,Attachment,
54,1,131,Uchigatana Koshirae,,竪篠刻黒漆研出鮫腰小刻鞘肥後拵,,
54,1,132,Uchigatana Koshirae,黒漆石地雪花紋抜塗金銀蒔絵鞘打刀拵 Tsuba,Yoshinori – 加州住 / 鈴木嘉 平 / 義教 (花押),,
54,1,133,Wakizashi Koshirae,黒漆鉄刀木塗金砂子鞘脇指拵 (大川貞幹一作金具) Okawa Teikan Issaku,Tsuba – Okawa Teikan – 貞篤好勵精造之 / 良次製 Fuchi – Okawa Teikan (1872) – 明治壬申夾鐘 / 於東府 墨水辺貞幹 (花押) Umabari – 貞幹山人鐫,,
54,1,134,Koshigatana Koshirae,鉄刀木鞘金金具合口腰刀拵 (大川貞幹一作金具) Okawa Teikan Issaku,Fuchi – Okawa Teikan – 貞幹 (花押) Kozuka – Okawa Teikan (1872) – 明治壬申年黄鐘 / 於東府音無川辺 貞幹鐫 Kogai – Okawa Teikan – 貞幹 (花押),,
54,1,135,Naginata Koshirae,,黒漆桐唐草芸州鷹羽紋散金蒔絵薙刀拵,,
55,1,1,Wakizashi,Awataguchi Kuniyasu,[Kinzōgan 国安] [粟田口],,
55,1,2,Wakizashi,Awataguchi,Mumei [粟田口],,
55,1,3,Tachi,Ayanokōji,Mumei [綾小路] [Kinzōgan (扇に月丸紋) 源三位頼政十九代之末孫生 / 国安芸山 囗一門之長今田下 / 野守源春政 / (桔梗紋) 朝鮮六年在陣之時大明勢度々 / 合戦討捕多敵囗勝利太刀 也相伝 / 子孫次家宝也],,
55,1,4,Katana,Ayanokōji,Mumei [綾小路],,
55,1,5,Tachi,Rai Kuniyuki,国□ [国行 & 来],,
55,1,6,Katana,Rai Kuniyuki,Mumei [来国行],,
55,1,7,Katana,Rai Kunitoshi,[Kinpun 来国俊 / 本阿 (花押) (光遜)],,
55,1,8,Katana,Rai Kunitoshi,Mumei [来国俊],,
55,1,9,Tachi,Rai Kunimitsu,来国光,,
55,1,10,Katana,Rai Kunimitsu,Mumei [来国光],,
55,1,11,Katana,den Rai Kunimitsu,Mumei [伝来国光] – 享保拾六年 本阿弥光勇折紙),Hon’ami Origami (1731,
55,1,12,Katana,den Rai Kunimitsu,Mumei [伝来国光],,
55,1,13,Wakizashi,Rai Kunimitsu,来国光,,
55,1,14,Tantō,Rai Kunimitsu,来国光 – 寛永六年本阿弥光温折紙) (Attachment – Koshigatana Koshirae – 金梨子地菊紋金蒔絵鞘腰刀拵),Hon’ami Origami (1629,
55,1,15,Tantō,Rai Kunimitsu,来国光,,
55,1,16,Katana,den Rai Kunitsugu,Mumei [伝来国次],Tachi Koshirae – 黒石地樋黒塗破れ亀 甲文鞘太刀拵,
55,1,17,Katana,Rai Kuninaga,Mumei [来国長],,
55,1,18,Katana,Nakajima Rai,Mumei [中島来],,
55,1,19,Tantō,Nobukuni (Shodai),信国 (初代),,
55,1,20,Tachi,Nobukuni (1395),信国 / 応永二年八月日,,
55,1,21,Tachi,Senju’in,Mumei [千手院],,
55,1,22,Tachi,Senju’in,Mumei [千手院],,
55,1,23,Katana,Taima,Mumei [当麻],,
55,1,24,Katana,Taima,Mumei [当麻],,
55,1,25,Katana,Chō Aritoshi,Mumei [長有俊],,
55,1,26,Katana,Kanenaga,Mumei [包永],,
55,1,27,Katana,Tegai,Mumei [手掻],,
55,1,28,Katana,Tegai,Mumei [手掻],,
55,1,29,Katana,den Yamato Shizu,Mumei [伝大和志津] [Kiritsuke 天保十己亥年十月二日武州於 / 千住 太々土壇拂 / 神谷源次可朋試之],,
55,1,30,Tantō,Shintōgo Kunimitsu (1309),国光 / 延慶二年 (Cut off) [新藤五],,
55,1,31,Wakizashi,den Yukimitsu,Mumei [伝行光],,
55,1,32,Katana,Sadamune,[Kinzōgan 貞宗 / 本阿 (花押) (光純)],,
55,1,33,Katana,den Sadamune,Mumei [伝貞宗],,
55,1,34,Tantō,Sadamune,[Shumei 貞宗],,
55,1,35,Katana,Shizu,Mumei [志津],,
55,1,36,Katana,Shizu,Mumei [志津],,
55,1,37,Tantō,Shizu,Mumei [志津],,
55,1,38,Tachi,Kinjū,金重,,
55,1,39,Katana,Kashū Sanekage,Mumei [加州真景],,
55,1,40,Wakizashi,Norishige,Mumei [則重],,
55,1,41,Naoshi,Hōjōji,Mumei [但州法城寺],,
55,1,42,Katana,den Sekishū Naotsuna,Mumei [伝石州直綱],,
55,1,43,Tachi,Sanetsune (Ko–Bizen),真恒 [古備前],,
55,1,44,Tachi,Ko–Bizen Sukekane,助包 [古備前],,
55,1,45,Katana,Ko–Bizen,Mumei [古備前],,
55,1,46,Wakizashi,Ko–Bizen,Mumei [古備前],,
55,1,47,Tachi,Yasunori (Ko–Ichimonji),安則 [古一文字],,
55,1,48,Katana,Yoshimoto,[Kinzōgan 吉元],,
55,1,49,Katana,Ichimonji,Mumei [一文字],,
55,1,50,Naoshi,Ichimonji,Mumei [一文字],,
55,1,51,Tachi,Nagamitsu,長光,,
55,1,52,Katana,Nagamitsu,Mumei [長光],,
55,1,53,Katana,den Nagamitsu,Mumei [伝長光] – 寛文十貳年本阿 弥光常折紙) (Attachment – Tachi Koshirae – 黒漆塗扇唐草紋金蒔絵鞘細太刀拵),Hon’ami Origami (1672,
55,1,54,Katana,Kagemitsu,Gakumei 備州長船住景光,,
55,1,55,Tantō,Kagemitsu (1323),備州長船住景 (Cut off) / 元享三年二月 (Cut off) [景光],,
55,1,56,Katana,Hatakeda Sanemori,Mumei [畠田真守],,
55,1,57,Katana,Unshō,Mumei [雲生],,
55,1,58,Naoshi,Unjū (1362–1368),備前国住雲重貞治 (Cut off),,
55,1,59,Katana,Unjū,Mumei [雲重],,
55,1,60,Katana,Wake Shigesuke,Mumei [和気重助],,
55,1,61,Tachi,den Kanemitsu,備州長船□光 [伝兼光],,
55,1,62,Katana,Yoshimitsu,Mumei [義光],,
55,1,63,Katana,Tomomitsu,Mumei [倫光],,
55,1,64,Katana,den Motoshige,Mumei [伝元重],,
55,1,65,Katana,Shigezane,Mumei [重真],,
55,1,66,Katana,Shigezane,Mumei [重真],,
55,1,67,Tantō,Mitsushige (1365),備州長船光重 / 貞治二二年三月日,,
55,1,68,Katana,Chōgi,Mumei [長義],,
55,1,69,Katana,Chōgi,Mumei [長義],,
55,1,70,Katana,den Chōgi,Mumei [伝長義],,
55,1,71,Wakizashi,Ōmiya Morikage (1370),備州長船盛景 / 応安三年六月日,,
55,1,72,Katana,Ōmiya,Mumei [大宮],,
55,1,73,Katana,Hikobei Sukesada (1548),備前国住長船彦兵衛尉祐定作 / 天文十七年八月日,,
55,1,74,Tachi,Yasutsugu (Ko–Aoe),安次 [古青江],,
55,1,75,Tachi,Ko–Aoe,Mumei [古青江],,
55,1,76,Katana,Aoe Sadatsugu,[Shusho 青江貞次 / 光遜 (花押)],,
55,1,77,Katana,Sadatsugu,[Kinzōgan 貞次 / 本阿 (花押) (琳雅)],,
55,1,78,Kodachi,Aoe Yoshitsugu,Mumei [青江吉次],,
55,1,79,Tachi,Hidetsugu (1311),備中州住人左衛門尉秀次作 / 応長元 (Cut off),,
55,1,80,Katana,Aoe,[Kinzōgan 青江],,
55,1,81,Katana,Aoe,Mumei [青江],,
55,1,82,Katana,Aoe,Mumei [青江],,
55,1,83,Naoshi,Aoe,Mumei [青江],Koshigatana Koshirae – 金梨子地印籠刻雲雁金蒔絵鞘腰 刀拵,
55,1,84,Katana,Ko–Mihara,Mumei [古三原],,
55,1,85,Katana,Ko–Mihara,Mumei [古三原],,
55,1,86,Tantō,Sa Yukihiro,Mumei [左行弘],,
55,1,87,Katana,Sa Yoshisada,Mumei [左吉貞],,
55,1,88,Katana,Sa Yoshisada,Mumei [左吉貞],,
55,1,89,Katana,Sa Sadayoshi,Mumei [左貞吉],,
55,1,90,Katana,Sue–Sa,Mumei [末左],,
55,1,91,Katana,Reisen Sadamori,Mumei [冷泉貞盛],,
55,1,92,Tantō,Kunitoki (1336–1340),菊池住国時 / 延元□□□日,,
55,1,93,Katana,Enju,Mumei [延寿],,
55,1,94,Tantō,Horikawa Kunihiro (1588),天正拾六年二月朔日国広造 / 次江右衛門佐所持,,
55,1,95,Wakizashi,Tanba no Kami Yoshimichi,丹波守吉道,,
55,1,96,Wakizashi,Tsuda Sukehiro (1672),津田越前守助広 / 寛文十二年八月日,,
55,1,97,Katana,Sukenao (1680),近江守高木住助直 / 延宝八年二月日,,
55,1,98,Wakizashi,Echizen Yasutsugu (Nidai),(葵紋) 康継入道 / 以南蛮鉄於越前作之,,
55,1,99,Wakizashi,Kotetsu,長曽祢興里虎徹入道 / 同作 彫之,,
55,1,100,Daishō,Taikei Naotane (1836),Dai – 造大慶直胤 (花押) / 天保七年仲春 Sho – 造大慶直胤 (花押) / 天保七年仲春,,
55,1,101,Katana,Masatsugu (1835),天保六年 造正次 (花押) / 仲秋 / 八幡太神,,
55,1,102,Katana,Kiyondo,禾麦威尾羽張 / 先師清麿為信友昌麿主欲作神剱積貯地 / 鉄 / 廿年焉終不果委 干我而辞世故継其志誓 / 大神慎造之/ 後必有神霊灼然矣 藤原清人,,
55,1,103,Katana,Hizen Tadayoshi,肥前国忠吉,,
55,1,104,Tantō,Hizen Tadayoshi,肥前国忠吉,,
55,1,105,Katana,Hizen Tadayoshi (1619),肥前国住人忠吉作 / 元和五年二月吉日,,
55,1,106,Katana,Hizen Tadayoshi (Mutsu),肥前国住陸奥守忠吉,,
55,1,107,Katana,Hizen Tadakuni,播磨大掾藤原忠国,,
55,1,108,Menuki (秋草に兎図目貫),Ezo (Early Muromachi),Mumei [蝦夷] (室町前期),,
55,1,109,Tsuba (秋草図鐔),Ko–Kinko,Mumei [古金工],,
55,1,110,Kanagu (貝尽図揃金具),Ko–Kinko,Mumei [古金工],,
55,1,111,Tsuba (枝垂桜図鐔),Ko–Kinko,Mumei [古金工],,
55,1,112,Mitokoromono (二疋羊図三所物),Kozuka & Kogai,Gotō Tokujō & Gotō Enjō – 紋徳乗 光孝 (花押) Menuki – Gotō Tokujō – Mumei [徳乗] – 安永十年代百五拾貫光孝折 紙),Gotō Origami (1781,
55,1,113,Menuki (二疋獅子図目貫),Gotō Kenjō,Mumei [顕乗] – 元文三 年代金参枚五両光理折紙),Gotō Origami (1738,
55,1,114,Kozuka (尺八図小柄),Gotō Kenjō & Gotō Teijō,顕乗作 程乗 (花押),,
55,1,115,Mitokoromono (親子鶏図三所物),Kozuka & Kogai,Gotō Tsujō – 後藤光寿 (花押) Menuki – Gotō Tsujō – Mumei [光寿] – 安政四年代金参枚八両光孝折紙),Gotō Origami (1857,
55,1,116,Mitokoromono (三番叟図三所物),Kozuka & Kogai,Gotō Hōjō – 後藤光晃 (花押) Menuki – Gotō Hōjō – (割際端銘) 光 晃,,
55,1,117,Tsuba (逹磨図鐔),Kaneie,山城国伏見住金家,,
55,1,118,Tsuba (鉈文鐔),Yamakichibei,山吉兵へ,,
55,1,119,Tsuba (雲龍亀甲巴紋鐔),Nobuie,信家,,
55,1,120,Tsuba (鉢の木透鐔),Akasaka Tadamasa (Shodai),[赤坂初代忠正],,
55,1,121,Tsuba (芦に蟷螂透鐔),Akasaka Tadamasa (Shodai),[赤坂初代忠正],,
55,1,122,Tsuba (春日野図透鐔),Tadashige,春日山忠重作,,
55,1,123,Tsuba (松樹に牛透鐔),Hayashi Shigemitsu,林重光,,
55,1,124,Daishō Tsuba (四方厥手透牡丹唐草文大小鐔),Masatada,Mumei [神吉寿平正忠],,
55,1,125,Tsuba (左右笠透翁鑢鐔),Hikozō,Mumei [彦三],,
55,1,126,Tsuba (雲形透日足鑢鐔),Hikozō,Mumei [彦三],,
55,1,127,Fuchi & Kashira (寿老蓑亀図縁頭),Toshinaga,利寿 (花押),,
55,1,128,Fuchi & Kashira (波に龍図縁頭),Yasuchika,安親,,
55,1,129,Tsuba (飛瀑猛虎図鐔),To’u,東雨,,
55,1,130,Tsuba (水辺遊駒図鐔),Yanagawa Naoharu,柳川直春 (花押),,
55,1,131,Fuchi & Kashira (宇治川先陣図縁頭),Ōmori Teruhide,大森英秀 (花押),,
55,1,132,Daishō Tsuba (竹虎図大小鐔),Ōmori Teruhide,東都隅田川辺 大森英秀 (花押),,
55,1,133,Tsuba (鳳凰麒麟図鐔),Ishiguro Masayoshi,寿岳斎 石黒政美 (花押),,
55,1,134,Tsuba (猛禽図鐔),Ishiguro Masayoshi,寿岳斎 行年七十一才 / 石黒政美作,,
55,1,135,Mitokoromono (菊籬図三所物),Kozuka & Kogai,Horie Okiyoshi – 堀江興吉 (花押) Menuki – Horie Okiyoshi – (割際端銘) 興 吉,,
55,1,136,Tsuba (花丸文鐔),Shigeyoshi,梅忠七左衛門 / 橘重義作,,
55,1,137,Kozuka (水呑虎図小柄),Mitsuoki,竜駒堂光興 (花押),,
55,1,138,Tsuba (狗児図鐔),Sasayama Tokuoki,篤興製,,
55,1,139,Kanagu (七福神図揃金具),Tsuba,Bisei – 起龍軒美盛 (花押) Fuchi – Bisei – 水府住海野美盛 (花押) Kurikata – Bisei – [Kinzōgan 美森],,
55,1,140,Kanagu (秋草花虫図揃金具),Fuchi,Gotō Ichijō – 一乗 (花押) Koiguchi – Gotō Ichijō – 惣金具作 / 後 藤法橋,Box – 共箱,
55,1,141,Kozuka (和合神図小柄),Gotō Ichijō,時年七十五翁 / 法眼一乗作,Box – 共箱,
55,1,142,Mitokoromono (七薫花図三所物),Kozuka,Nakagawa Issho – 韜雲舎 一匠中川勝実 (花押) Kogai – Nakagawa Issho – 忍岡麓音無川辺一匠中川勝実 (花押) Menuki – Nakagawa Issho – (際端銘) 中川一匠,Box – 共箱,
55,1,143,Daishō Tsuba (春秋草花千鳥図大小鐔),Hashimoto Isshi (Nidai) (1901),明治三十四年二月 / 橋本 一至謹鐫 (二代),,
55,1,144,Fuchi & Kashira (鶴図縁頭),Natsuo,夏雄,,
55,1,145,Daishō Tsuba (四季花図大小鐔),Natsuo,平安夏雄,,
55,1,146,Tachi Koshirae,,金沃懸地桐紋散金銀金貝蒔絵鞘糸巻太刀拵,,
55,1,147,Tachi Koshirae,,金梨子地菊桐紋散金蒔絵鞘糸巻太刀拵,,
55,1,148,Tachi Koshirae,,金刑部梨子地桐紋散金蒔絵鞘糸巻太刀拵,,
55,1,149,Tachi Koshirae,,金叢梨子地鞘糸巻太刀拵,,
55,1,150,Tachi Koshirae,,金梨子地抱沢瀉紋金銀切金金蒔絵鞘糸巻太刀拵,,
55,1,151,Tachi Koshirae,,金梨子地鳳凰文蒔絵鞘糸巻太刀拵,,
55,1,152,Uchigatana Koshirae,竪篠刻黒漆金蒔絵菊唐草文鞘打刀拵 Tsuba,Umetada (1605) – 慶長十年正 月 埋忠寿斉 (花押),,
55,1,153,Daishō Koshirae,黒蠟色塗鞘大小打刀拵 (額川保誠一作金具) Yasusei Issaku,Daishō Tsuba & Daishō Fuchi & Sho Kozuka & Sho Kogai – Yasusei – 保誠 (花押),,
55,1,154,Uchigatana Koshirae,,黒蠟色葵紋散笛巻塗鞘打刀拵,,
55,1,155,Uchigatana Koshirae,黒漆羽二重塗鞘打刀拵 Tsuba,Soju – 宗寿 (花押),,
55,1,156,Wakizashi Koshirae,黒漆竪刷毛目塗鞘脇指拵 (春明法眼一作金具) Haruaki Hōgen Issaku,Fuchi & Kashira – Haruaki Hōgen (1853) – 嘉永癸丑仲秋 / 春明法眼 (花押) Kozuka – Haruaki Hōgen (1842) – 天保 壬寅姑洗 / 春明法眼 (花押) Tsuba – Haruaki Hōgen (1848) – 嘉永元戊申年八月 / 十方空舍春明法眼製,,
55,1,157,Naginata Koshirae,,黒漆塗梅竹に葵紋金銀蒔絵金金貝鞘柄薙刀拵,,
56,1,1,Tachi,den Gojō Kanenaga,Mumei [伝五条兼永],,
56,1,2,Tantō,Rai Kunitoshi,来国俊,,
56,1,3,Katana,den Rai Kunimitsu,Mumei [伝来国光],,
56,1,4,Tantō,Rai Kunimitsu,来国光,,
56,1,5,Tantō,Rai Kunimitsu,Mumei [来国光],Tantō Koshirae – 青貝微塵茶漆笛巻塗鞘短刀 拵,
56,1,6,Tantō,Hasebe Kunishige (1360),長谷部国重 / 延文五年三月日,,
56,1,7,Tantō,Yoshitomo (Senju’in) (1353),大和国住吉友作 / 文和二年八月日 [千手院],,
56,1,8,Katana,Taima,Mumei [当麻],,
56,1,9,Katana,den Kanenaga,Mumei [伝包永],,
56,1,10,Katana,Norinaga,[Kinzōgan 則長 / 本阿 (花押) (光遜)],,
56,1,11,Katana,Shikkake,Mumei [尻懸],,
56,1,12,Katana,Shikkake,Mumei [尻懸],,
56,1,13,Katana,den Yamato Shizu,Mumei [伝大和志津],,
56,1,14,Katana,Yukimitsu,[Kinpun 相州行光 / 本阿 (花押) (光遜)],,
56,1,15,Tantō,Yukimitsu,[Shumei 行光],,
56,1,16,Wakizashi,Hiromitsu (1364),広光 / 貞治三年三月九日,,
56,1,17,Tantō,Hiromitsu,相模国住人広光,,
56,1,18,Wakizashi,Fusamune,相州住総宗作,,
56,1,19,Katana,Mino Kanesada (1517),和泉守藤原兼定 / 伊勢山田是作 / 永正十二二年二月日,,
56,1,20,Katana,Tametsugu,Mumei [為継],,
56,1,21,Tachi,Uda Kunifusa,宇多国房,,
56,1,22,Tachi,Yasutsuna,安綱,,
56,1,23,Katana,den Ko–Bizen,Mumei [伝古備前],,
56,1,24,Wakizashi,Ko–Bizen,Mumei [古備前],,
56,1,25,Tachi,Sukezane,助真,,
56,1,26,Katana,Ichimonji,Mumei [一文字],,
56,1,27,Tachi,Chikakage (1333),備前国長 (Cut off) / 元弘三年 (Cut off) [長船近景],,
56,1,28,Tachi,Moriie,守家造,,
56,1,29,Wakizashi,Unshō,Gakumei Fumei [雲生],,
56,1,30,Katana,den Unji,Mumei [伝雲次],,
56,1,31,Tachi,Shigenori,重則,,
56,1,32,Katana,Yoshimitsu,Mumei [義光],,
56,1,33,Naoshi,Motoshige,[Kinpun 元重 / (花押)],,
56,1,34,Katana,Kanenaga,Mumei [兼長],,
56,1,35,Tachi,Moromitsu,備州長船師光,,
56,1,36,Wakizashi,Katsumitsu & Munemitsu (1510),備前国住長船二郎左衛門尉勝光作 / 弟左京進宗光作 / 永正七年八月吉日 / (棟に) 主石□□五郎友秀,,
56,1,37,Katana,Genbei Sukesada (1583),備前国住長船祐定源兵衛尉作之 / 与州太嶋友五郎為重代之作之 / 天正十一年八月吉日,,
56,1,38,Tachi,Yukizane (Bitchū Senoo),行真 [備中妹尾],,
56,1,39,Tachi,Saneyuki (den Bitchū Senoo),真行 [伝備中妹尾],,
56,1,40,Tachi,Ko–Aoe Koresuke,是介 [青江],,
56,1,41,Katana,Aoe,Mumei [青江],,
56,1,42,Katana,Aoe,Mumei [青江],,
56,1,43,Katana,Aoe,Mumei [青江],,
56,1,44,Tachi,Kokubunji Sukekuni,助国作,,
56,1,45,Tantō,Samonji,Mumei [左文字],,
56,1,46,Tantō,,Kunitoki (1336–1340) –延元□十二五国時 / 肥州菊池住,,
56,1,47,Katana,Enju,Mumei [延寿],,
56,1,48,Wakizashi,Masatoshi,越中守正俊,,
56,1,49,Katana,Ikkanshi Tadatsuna (1700),粟田口近江守忠綱 / 元禄十三年八月日,,
56,1,50,Katana,Kaneshige,和泉守兼重 [Kinzōgan 明暦三丁西□二月十日 / 武州江戸於浅草三ツ胴山野加 右衛門截断之永久 (花押) / 大脇毛二ツ重山野加右衛門五十一歳截断之永久 (花押)],,
56,1,51,Katana,Kotetsu,長曽祢興里入道乕徹,,
56,1,52,Katana,Tachibana Masahiro,近江守法城寺橘正弘,,
56,1,53,Katana,Kurihara Nobuhide (1864),平信秀 / 元治元年十二月日,,
56,1,54,Menuki (這龍図目貫),Gotō Yūjō,Mumei [祐乗] – 宝永六年光寿 折紙),Gotō Origami (1709,
56,1,55,Mitokoromono (喰合獅子図三所物),Kozuka & Kogai,Gotō Yūjō & Gotō Tsujō – 紋祐乗 光寿 (花押) Menuki – Gotō Yūjō – Mumei [祐乗] – 寛政四年代光守折紙),Gotō Origami (1792,
56,1,56,Mitokoromono (這龍図三所物),Kozuka & Kogai,Gotō Jōshin & Gotō Enjō – 乗真作 光孝 (花押) Menuki – Gotō Jōshin – Mumei [乗真] – 寛保三年光孝折紙),Gotō Origami (1743,
56,1,57,Mitokoromono (獅子虎図三所物),Kozuka & Kogai,Gotō Kōjō & Gotō Shinjō – 紋光乗 光美(花押) Menuki – Gotō Kōjō – Mumei [光乗] – 文政九年光美折紙),Gotō Origami (1826,
56,1,58,Menuki (牡丹獅子図目貫),Gotō Tokujō,Mumei [徳乗] – 宝暦十 二年光孝折紙),Gotō Origami (1762,
56,1,59,Mitokoromono (倶利伽羅龍図三所物),Kozuka & Kogai,Gotō Eijō & Gotō Hōjō – 紋栄乗 光晃 (花押) Menuki – Gotō Hōjō – Mumei [光晃],,
56,1,60,Mitokoromono (倶利伽羅龍図三所物),Kozuka & Kogai,Gotō Sokujō & Gotō Enjō – 紋即乗 光孝 (花 押) Menuki – Gotō Sokujō – Mumei [即乗] – 享保十六年光理折紙),Gotō Origami (1731,
56,1,61,Tsuba (桐唐草文鐔),Nobuie,信家,,
56,1,62,Tsuba (雨龍 花 七宝渦文鐔),Hirata Harunari,平田春就 (花押),,
56,1,63,Tsuba (蕗葉図鐔),Denbei,出羽秋田住正阿弥伝兵衛,,
56,1,64,Tsuba (蕨手桜花透鐔),Matashichi,[Kinzōgan 又七],,
56,1,65,Tsuba (蕨手桜花透鐔),Matashichi,[Kinzōgan 又七],,
56,1,66,Tsuba (左右笠透円相文鐔),Hikozō,Mumei [彦三],,
56,1,67,Fuchi & Kashira (毘沙門天図縁頭),Toshinaga,利寿 (花押),,
56,1,68,Kanagu (虎図揃金具),Fuchi,Sorin Egawa – 桂宗隣 Kozuka – Sorin Egawa (1852) – 模宗珉図嘉永五壬 子秋 江川斎宗隣 (花押) 七十八 Kogai – Sorin Egawa – 宗隣 (花押) 行年八十才 Menuki – Sorin Egawa – (割際端銘) 宗 隣,,
56,1,69,Mitokoromono (狗児図三所物),Kozuka & Kogai,Sano Naoyoshi – 佐野直好 (花押) Menuki – Sano Naoyoshi – Mumei [直好],,
56,1,70,Tsuba (四神霊獣図鐔),Nagatsune,偸閑彫之 / 長常 (花押),,
56,1,71,Menuki (雲龍図目貫),Nagatsune,(割際端銘) 一宮 長常,,
56,1,72,Daishō Fuchi & Kashira (富獄三保松原日の出図大小縁頭),Sasayama Tokuoki,一行斎篤興 (花押),,
56,1,73,Menuki (瓜図目貫),Minayama Oki,(割際端銘) 応 起,,
56,1,74,Daishō Kanagu (花虫図大小揃金具),Daishō Fuchi,Gotō Ichijō – 後藤法橋一乗 (花押) Menuki – Gotō Ichijō – (割短冊銘) 後藤 一乗,,
56,1,75,Mitokoromono (獅子図三所物),Kogai,Gotō Ichijō – 後藤法橋一乗 (花押) Kozuka – Gotō Ichijō – 目 貫副後藤法橋一乗 (花押) Menuki – Gotō Ichijō – (割短冊銘) 後藤 一乗,,
56,1,76,Mitokoromono (挿頭図三所物),Kozuka & Kogai,Gotō Ichijō – 後藤法橋一乗 (花押) Menuki – Gotō Ichijō – (割際端銘) 後藤 一乗,,
56,1,77,Tsuba (岩牡丹図鐔),Gotō Ichijō (1848),嘉永元申年仲秋作 / 後藤法橋一乗 (花押),Box – 共箱,
56,1,78,Fuchi & Kashira (桜に巣籠鶴図縁頭),Gotō Ichijō,後藤法橋一乗 (花押),Box – 共箱,
56,1,79,Daishō Fuchi & Kashira (葦辺鶴図大小縁頭),Gotō Mitsutada,後藤光覧 (花押),,
56,1,80,Tachi Koshirae,,金梨子地竹輪笹向雀紋散金銀蒔絵鞘糸巻太刀拵,,
56,1,81,Tachi Koshirae,,金梨子地桐竜胆紋散金貝鞘三ツ巴紋金具糸巻太刀拵,,
56,1,82,Tachi Koshirae,,金梨子地金貝揚羽蝶紋散鞘細太刀拵,,
56,1,83,Naginata Koshirae,,黒漆塗向蝶紋唐草蒔絵薙刀拵,,
56,1,84,Daishō Koshirae,黒塗刻鞘葵 蔦 連翹紋散金具大小打刀拵 (石黒政近一作金具) Ishiguro Masachika Issaku,Daishō Tsuba & Fuchi & Kozuka & Kogai – 石黒政近 (花押),,
56,1,85,Daishō Koshirae,黒蠟色塗鞘大小打刀拵 (横谷宗寿一作金具) Soju Issaku,Daishō Tsuba & Fuchi & Kozuka & Dai Kogai – 横谷宗寿 (花押),,
56,1,86,Daishō Koshirae,青貝微塵黄漆牡丹紋塗鞘大小拵 (大森満辰一作金具) Ōmori Mitsutoki Issaku,Dai Tsuba & Daishō Fuchi & Sho Kozuka – 大森満辰 (花押),,
56,1,87,Koshigatana Koshirae,,金梨子地三分刻鞘三階菱紋金具合口腰刀拵,,
56,1,88,Wakizashi Koshirae,金梨子地刻鞘合口脇指拵 Kashira,Gotō – 後 Koiguchi – Gotō – 藤 Kurikata – Gotō Hōjō – 光 Kojiri – Gotō Hōjō – 晃 Dogane – Gotō Hōjō – 後藤光晃 (花押) Kozuka & Kogai – Gotō Ichijō – 後藤光代 (花押),,
57,1,1,Tantō,den Rai Kunitoshi,Mumei [伝来国俊],,
57,1,2,Tantō,Rai Kunimitsu (1336),来国光 / 建武三年十月日,,
57,1,3,Naoshi,Yamato Shizu,Mumei [大和志津],,
57,1,4,Katana,Naoe Shizu,Mumei [直江志津],,
